place_id,name,area,town,latitude,longitude,concept,price_tier,rating,reviews_count,high_rating,log_reviews,weekly_hours,dist_centre_km,log_density,is_claimed,own_website,social_page_only,has_phone,has_menu_link,online_ordering,has_attributes,table_service,delivery,takes_reservations,restroom,wifi,free_parking,kid_friendly,outdoor_seating,wheelchair_access,card_payments,digital_payments,open_late,opens_early,has_hours,is_chain,veg_only
ChIJI3_uaoZXqDsRK-dZQCOuK2w,k.k corner chettinadu mess,PKD Nagar,Coimbatore,11.025649,77.014579,South Indian & Regional,Not disclosed,3.8,178,0,5.187385805840755,108.5,6.753567225002284,5.159055299214529,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ChIJyxd-KipYqDsRvoxP7B56E28,அரவிந்த் உணவகம்,HUDCO Colony,Coimbatore,11.021045,77.007813,Multi-cuisine / General,Budget,3.8,1268,0,7.1459844677143876,112.0,5.8575195920237855,4.442651256490317,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0
ChIJ-deqMMZXqDsR43kbvze6n4g,Hotel Kannappa,Karuparampalayam Pirvu,Coimbatore,11.044929,77.048249,South Indian & Regional,Not disclosed,4.1,8457,0,9.042868018032435,77.0,11.007828236901963,3.7376696182833684,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJcRkly99ZqDsRPNw3bcgz9tA,Vinci Cloud Kitchen,Surya Garden,Coimbatore,11.024953,76.993571,South Indian & Regional,Budget,4.7,29,1,3.4011973816621555,19.0,4.870452355448379,4.248495242049359,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0
ChIJmeTulDJXqDsRbq6tWYOJRj0,Bennenadu,Hope College,Coimbatore,11.023508,77.020312,Multi-cuisine / General,Not disclosed,4.5,244,1,5.501258210544727,56.0,7.188846061518706,5.030437921392435,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ChIJ08SUFS9XqDsRT5vn1qlp0hQ,Indian Bakery,Agraharam,Coimbatore,11.001031,77.034319,Bakery & Desserts,Budget,4.3,25,1,3.258096538021482,87.0,7.991369757132118,4.23410650459726,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ChIJdXjKc61XqDsRlCB6tAUbicY,CAKE LIFE,Agraharam,Coimbatore,11.000937,77.032715,Bakery & Desserts,Not disclosed,4.7,190,1,5.25227342804663,112.0,7.8160587771199515,4.204692619390966,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ChIJ8_pQKXtXqDsRu5MqRl6xGHY,FB Cakes,Agraharam,Coimbatore,11.002461,77.039446,Bakery & Desserts,Not disclosed,4.6,769,1,6.646390514847729,108.5,8.563643802083597,4.110873864173311,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
ChIJiVL_6hNXqDsRh5QDeamEAJU,Thangam Bakery,Singanallur,Singanallur,11.000834,77.029839,Bakery & Desserts,Budget,3.7,420,0,6.042632833682381,126.0,7.502401472797156,4.2626798770413155,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ChIJd03xwsxXqDsRLX4r2GDuuAo,"Melt In Mouth Cbe, Mom's baking Studio",Srinivasa Garden,Singanallur,11.014495,77.02838,Bakery & Desserts,Not disclosed,4.9,75,1,4.330733340286331,53.5,7.638257586910718,3.6635616461296463,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJswRScxNXqDsR9lyt-7shT3Q,The Cake Point,Agraharam,Singanallur,11.001652,77.035895,Bakery & Desserts,Not disclosed,3.9,238,0,5.476463551931511,84.0,8.169049315013458,4.290459441148391,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0
ChIJBbEAPaBXqDsRycUn1OQ43v8,MANIKANDAN RAMU,Agraharam,Singanallur,11.001285,77.034431,Bakery & Desserts,Budget,4.6,29,1,3.4011973816621555,87.0,8.006115379058752,4.219507705176107,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJBxVpvbdZqDsRgrpeVJbbQ5E,KR Bakes,Coimbatore,Singanallur,11.003287,77.028311,Bakery & Desserts,Not disclosed,3.7,933,0,6.839476438228843,112.0,7.367093856221635,4.31748811353631,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ChIJUeh4WN9KsA0RpPn6b8HjEkw,Y FOOODS,Agraharam,Coimbatore,11.00158,77.035871,Bakery & Desserts,Not disclosed,5.0,11,1,2.4849066497880004,48.0,8.16567788451937,4.290459441148391,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJxX4yiWxXqDsRJRurTXr6gX0,A.R. Bakery,Singanallur,Singanallur,11.000971,77.030755,Bakery & Desserts,Not disclosed,4.3,12,1,2.5649493574615367,112.0,7.603365839425118,4.290459441148391,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ChIJF3PVfBBXqDsRQKXL0Nnf5M0,LJ Iyengars Cake Shop,Vivekanandha Nagar,Singanallur,11.003476,77.044366,Bakery & Desserts,Budget,4.0,110,0,4.709530201312334,94.5,9.10955503872439,4.276666119016055,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
ChIJq3eaDBVXqDsRIzYIyj1pwmM,Sri Mahalakshmi bakery,N.K. Palayam,Neelikonampalayam,11.01021,77.031187,Bakery & Desserts,Not disclosed,4.0,369,0,5.91350300563827,117.0,7.81258538466938,3.7376696182833684,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
ChIJGwoFvxVXqDsRi8PDfGyeCQI,Kovai Chilli Chicken & Biriyani Centre,ELGI Nagar,Coimbatore,10.981407,77.03349,Multi-cuisine / General,Not disclosed,3.9,19,0,2.995732273553991,87.0,8.00465942669127,3.4339872044851463,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ-2zjEPJXqDsRiz2zDTCEhvw,J.M Briyani Centre,Agraharam,Singanallur,10.998945,77.03434,Fast food & Quick bites,Not disclosed,4.7,10,1,2.3978952727983707,105.0,7.976277268247722,4.110873864173311,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJd8N9k7NZqDsR818rvbBcRUY,Afghan Grill,Coimbatore,Coimbatore,11.010306,76.980688,North Indian & Global,Not disclosed,4.3,1043,1,6.950814768442584,33.25,2.7353830501992893,4.290459441148391,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
ChIJMcZWXUxXqDsRB-MwCQ6f7Wg,Shree Anandhaas | Avinashi Road,Civil Aerodrome Post,Coimbatore,11.040055,77.040483,Multi-cuisine / General,Mid,4.3,12715,1,9.450616322030694,112.0,10.002518586969854,4.060443010546419,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1
ChIJ9V9PGZBZqDsRuNq4v6d-TgQ,China Town VOC,Periyar Nagar,Coimbatore,11.023232,77.010696,North Indian & Global,Mid,4.1,48,0,3.8918202981106265,49.0,6.251954075789091,4.844187086458591,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
ChIJZ212ffxXqDsR8JXCZG1FmrU,Hopesbus,Hope College,Coimbatore,11.025673,77.019699,North Indian & Global,Not disclosed,4.1,14,0,2.70805020110221,87.0,7.240776351122493,5.0689042022202315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJXVMlvjFYqDsRL9qK3v_yEwc,Luvah Pizza,Peelamedu,Coimbatore,11.025187,77.006812,Fast food & Quick bites,Not disclosed,4.0,436,0,6.07993319509559,84.0,6.011315658945858,4.477336814478207,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJy39jtGtZqDsRQDn5LiCtqBY,Luvha Pizzeria,Peelamedu,Coimbatore,11.024879,77.006991,Fast food & Quick bites,Budget,4.6,34,1,3.5553480614894135,87.0,6.0081789618376344,4.465908118654584,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
ChIJYVF2NABZqDsRp2QAgR4DKmA,ARABIAN KNIGHTS,Lal Bahadhur Colony,Coimbatore,11.026375,76.994953,Multi-cuisine / General,Not disclosed,4.5,11,1,2.4849066497880004,87.0,5.088779449047828,4.1588830833596715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ChIJz__Xly9YqDsRMUldb0iJTbQ,Staar Grill,Peelamedu,Coimbatore,11.025065,77.000828,Multi-cuisine / General,Not disclosed,4.2,78,1,4.3694478524670215,70.0,5.476826609964068,4.31748811353631,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJj4swRItXqDsRnNgzT7Xz0VE,ALAM Grilled Wraps,B.R. Puram Industrial Estate,Coimbatore,11.037284,77.015176,Multi-cuisine / General,Mid,4.1,528,0,6.270988431858299,84.0,7.548320211893864,3.7376696182833684,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0
ChIJFwkvbwBZqDsR9b3pYRj4vrs,FROVAÉ Coimbatore,CBE,Coimbatore,11.022841,76.998476,Bakery & Desserts,Not disclosed,4.7,78,1,4.3694478524670215,66.5,5.1222830949495854,4.442651256490317,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
ChIJeVIw3TFYqDsRgA8xUCkDKAE,Cream Stone,Peelamedu,Coimbatore,11.022476,76.998335,Bakery & Desserts,Not disclosed,4.2,2673,1,7.891330757661889,91.0,5.08529510832571,4.442651256490317,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ChIJ8SxPW3BZqDsRZg-T1wxklsU,ROCK STONE LA MENSA ETHINIC ITALIAN,Peelamedu,Coimbatore,11.019138,76.990874,North Indian & Global,Mid,4.0,218,0,5.389071729816501,97.0,4.218323980690189,4.330733340286331,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0
ChIJbYFxiQNZqDsRHY7igKMTwCE,Chilled Drilled,Masakalipalayam,Coimbatore,11.022147,76.999483,Bakery & Desserts,Not disclosed,4.8,400,1,5.993961427306569,84.0,5.1634085473023985,4.394449154672439,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
ChIJ55qBOwBZqDsRS4l1eG33HQA,MILK STORIES,Coimbatore,Coimbatore,11.018043,76.990933,Bakery & Desserts,Not disclosed,4.3,25,1,3.258096538021482,77.0,4.145619496288043,4.31748811353631,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
ChIJYTPdgJ9ZqDsR0nHuosFvKvg,Baskin Robbins,Peelamedu,Coimbatore,11.025069,77.007024,Bakery & Desserts,Not disclosed,4.3,82,1,4.418840607796598,98.0,6.023019936360493,4.465908118654584,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
ChIJdR1e-yhYqDsRUfBSEEPbFNE,Boomerang Ice Cream,HUDCO Colony,Coimbatore,11.024257,77.007003,Bakery & Desserts,Not disclosed,4.3,3064,1,8.027802848370312,84.0,5.970792242498757,4.51085950651685,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0
ChIJr7GmxglXqDsRT3iMh7L4-2k,Swirlyo,Sitra,Coimbatore,11.035934,77.035132,Bakery & Desserts,Not disclosed,4.9,43,1,3.784189633918261,91.0,9.267571805284659,3.7376696182833684,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0
ChIJwRNWS11XqDsRevZ-ual4daQ,Seyo,Maheshwari Nagar,Coimbatore,11.033692,77.014493,Bakery & Desserts,Not disclosed,5.0,27,1,3.332204510175204,87.0,7.244040640550891,4.330733340286331,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ9Ubr-gtZqDsRAdOPpAVQEG4,Mumbai Kulfi,Masakalipalayam,Coimbatore,11.022103,76.998465,Bakery & Desserts,Not disclosed,4.4,195,1,5.278114659230518,92.75,5.071434984546523,4.442651256490317,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0
ChIJ83NDp55XqDsRC5Muvzpqp9E,Lord of Waffles (KANNAN FOODS),Periyar Nagar,Coimbatore,11.023347,77.010519,Bakery & Desserts,Not disclosed,4.9,655,1,6.486160788944089,56.0,6.241873120170671,4.812184355372417,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ChIJ2QmCIMdXqDsRLtGkUAEPgpQ,The Maple Waffle,Peelamedu,Coimbatore,11.024511,77.021133,Bakery & Desserts,Not disclosed,4.8,48,1,3.8918202981106265,84.0,7.319102261567463,5.043425116919247,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
ChIJpbe0kaxXqDsRr56zvcMd4Ck,Melt and Mingle,Peelamedu,Coimbatore,11.023361,77.021755,Bakery & Desserts,Not disclosed,4.7,1464,1,7.289610521451167,105.0,7.3229119436768535,5.049856007249537,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
ChIJ5RJjb_JXqDsRLGlezIhoNFQ,Kovai Juice Corner (Hopes Signal),Peelamedu,Coimbatore,11.026525,77.017521,Cafe & Beverages,Budget,4.8,24,1,3.2188758248682006,105.0,7.079794962775028,5.117993812416755,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
ChIJ5dih0htXqDsRdXbvFy7Trb0,Kulukki Sarbath,DJ Nagar,Coimbatore,11.023903,77.017515,Cafe & Beverages,Not disclosed,4.2,139,1,4.941642422609304,132.0,6.937639653386723,5.093750200806762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
ChIJjSlf9yhYqDsRSng3T_v-5c0,GR Bakery | Fruits & Juices,Peelamedu,Coimbatore,11.024663,77.007215,Cafe & Beverages,Not disclosed,4.0,88,0,4.48863636973214,69.0,6.01506470209685,4.465908118654584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJz0-W_C5YqDsRrg3XyWBJN3I,Pazhamudir Nilayam Juice Shop,Peelamedu,Coimbatore,11.023414,77.002448,Cafe & Beverages,Mid,3.9,155,0,5.049856007249537,98.0,5.5080676458749345,4.465908118654584,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
ChIJyZWasXJXqDsRZ16GmoTTQOU,Fasta Pizza Peelamedu,PEELAMEDU,Coimbatore,11.023384,77.021753,Fast food & Quick bites,Not disclosed,3.9,49,0,3.912023005428146,91.0,7.3238326341067665,5.056245805348308,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJkdFLNABZqDsRA3Xk1vt_fQ8,"FUEL JUICE & PASTA BAR | GANDHIMA NAGAR, COIMBATORE",Gandhimaa Nagar,Coimbatore,11.040037,77.002221,Cafe & Beverages,Budget,4.7,225,1,5.420534999272286,84.0,6.736262949298057,2.3978952727983707,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0
ChIJI-kYVS9XqDsRDQGYyhiv_FE,Juice World Fresh ‘N’ Juicy,Nehru Nagar West,Coimbatore,11.038901,77.03491,Cafe & Beverages,Mid,4.3,138,1,4.9344739331306915,84.0,9.414847008357665,3.8501476017100584,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1
ChIJ8-8uHgBXqDsRSegzfMu_tJU,Queen's Restaurant,Sivasakthi Nagar,Coimbatore,11.040356,77.023879,Multi-cuisine / General,Not disclosed,4.6,29,1,3.4011973816621555,87.0,8.50816818361859,1.3862943611198906,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJRWte3BdXqDsRYSuWuLCEzNY,Mario Juice Corner,Alamelu Nagar,Coimbatore,11.02307,77.02198,Cafe & Beverages,Not disclosed,3.7,416,0,6.0330862217988015,98.0,7.330984471322904,4.990432586778736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJ82yaIuFZqDsROiUI8L3syGU,Mario juicy,Murugan Nagar,Coimbatore,11.040241,77.002977,Cafe & Beverages,Budget,4.3,201,1,5.308267697401205,95.0,6.8080123096663385,2.3978952727983707,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0
ChIJp3rkgH1ZqDsRFlG-q5tw4ZI,Gurunatha Juice World,Gandhimaa Nagar,Coimbatore,11.042477,77.003057,Multi-cuisine / General,Not disclosed,4.9,21,1,3.091042453358316,87.5,7.000975135347115,2.3978952727983707,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJValCan9XqDsRL-KSve4TTXs,Refuel,Hope College,Coimbatore,11.02392,77.0179,Cafe & Beverages,Not disclosed,4.5,138,1,4.9344739331306915,119.0,6.975649835921517,5.093750200806762,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
ChIJj1v99I5XqDsR8Am9K1mjUKM,Jus De Fruits (Juice Parlor),B.R. Puram Industrial Estate,Coimbatore,11.031251,77.018841,Cafe & Beverages,Not disclosed,4.5,14,1,2.70805020110221,62.5,7.477689645312423,4.927253685157205,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
ChIJIwAAALxXqDsRwUZRbSJYTnA,Mario Juicy,Civil Aerodrome Post,Coimbatore,11.036371,77.035799,Cafe & Beverages,Not disclosed,4.2,2448,1,7.803435056952168,84.0,9.354884218562631,3.7612001156935624,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
ChIJU0P3SsFXqDsRtGIdmHkR4YA,Today Fresh juice,Anna Nagar,Coimbatore,11.020688,77.010706,Multi-cuisine / General,Not disclosed,3.5,35,0,3.58351893845611,105.0,6.113732065820285,4.770684624465665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ChIJ9yz7U2FZqDsRM0WPeaEAfUI,SIP & FLIP (coconut milk natural juice),Cheran ma Nagar,Coimbatore,11.039424,77.014628,Cafe & Beverages,Mid,4.3,18,1,2.9444389791664403,91.0,7.654656939454198,3.6375861597263857,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
ChIJ1zuxu_FXqDsRrl5hWQWf5Kk,Terns,Karuparampalayam Pirvu,Coimbatore,11.048049,77.051092,Multi-cuisine / General,Not disclosed,4.6,2038,1,7.620214770574455,84.0,11.452233608993884,3.044522437723423,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
ChIJT7d2JwhXqDsRYanbff5wG8k,Sri Mahalakshmi Chettinad Mess,SIHS Colony,Neelikonampalayam,11.017141,77.042974,South Indian & Regional,Not disclosed,3.9,63,0,4.1588830833596715,112.0,9.249845851875268,1.791759469228055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ChIJLWjqYT5XqDsR2GhnDUKdu1c,Vadugai Family Restaurant,Pattanam Pudur,Pattanam,10.989331,77.05565,Multi-cuisine / General,Premium,3.9,2621,0,7.871692664323645,84.0,10.30452214568501,1.791759469228055,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
ChIJwavSWqxXqDsRf1M3ZVBROz4,SINGAI STAR BIRYANI,TNHB Housing Unit,Coimbatore,11.003149,77.027958,Biryani & Non-veg,Mid,3.8,41,0,3.7376696182833684,77.0,7.3268924708478735,4.31748811353631,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0
ChIJg0ekD_BXqDsRZbttc3VhbfE,SNACKS SHOP,Singanallur,Singanallur,11.001008,77.030325,Fast food & Quick bites,Not disclosed,4.9,24,1,3.2188758248682006,87.0,7.557021919862454,4.248495242049359,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJD63zo39XqDsRibJX1hJ96Xk,Hungry Wheelz Cloud Kitchen,Mullai Nagar,Coimbatore,11.013787,77.020753,Fast food & Quick bites,Mid,4.4,197,1,5.288267030694535,77.0,6.820669380666284,4.143134726391533,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0
ChIJI47tohpXqDsR50VDtp_pxF4,JP FOOD TRUST,Maheshwari Nagar,Coimbatore,10.99901,77.023543,Multi-cuisine / General,Not disclosed,4.5,25,1,3.258096538021482,87.0,6.80080591390052,4.02535169073515,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJSWSt7ZtXqDsRipa7NB6Voc8,Chai Sutta Bar - Hopes,Hope College,Coimbatore,11.025528,77.01696,Cafe & Beverages,Budget,4.4,442,1,6.093569770045136,104.0,6.971543183995684,5.111987788356544,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0
ChIJeU08XdZXqDsRUVQyD84lyfE,KFC,Coimbatore,Singanallur,11.00092,77.03013,Multi-cuisine / General,Not disclosed,4.4,1984,1,7.59337419312129,84.0,7.53491441480852,4.248495242049359,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
ChIJla_cF8dXqDsR2lSM5nrvou8,Coffee Tea And More,Civil Aerodrome Post,Coimbatore,11.041188,77.04058,Cafe & Beverages,Not disclosed,4.1,703,0,6.556778356158042,168.0,10.075831368752738,4.110873864173311,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
ChIJgYYaVj9ZqDsRGmhOrzDsH_U,Tea Boy Peelamedu,Peelamedu,Coimbatore,11.02925,77.002238,Cafe & Beverages,Not disclosed,4.6,20,1,3.044522437723423,114.5,5.891773453673159,4.1588830833596715,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ChIJCx3ULBpZqDsRcyEV6s7U57A,Tea Time,Peelamedu,Coimbatore,11.024762,77.006939,Cafe & Beverages,Not disclosed,4.5,20,1,3.044522437723423,81.0,5.996193314138296,4.477336814478207,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1
ChIJRd8DTX9XqDsRgcCdf0npGB0,ON TEA,Sri Lakshmi Nagar,Coimbatore,11.032713,77.016348,Cafe & Beverages,Not disclosed,4.6,17,1,2.8903717578961645,119.0,7.3436545277178835,4.605170185988092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ChIJOQFKNABZqDsR4jcIFwufeig,Tea Bench,Gandhimaa Nagar,Coimbatore,11.040005,77.001914,Cafe & Beverages,Not disclosed,4.9,12,1,2.5649493574615367,78.0,6.711470687425666,2.3978952727983707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ChIJT3ykRwBXqDsRG5wepw_ghpY,Tea boy,Hope College,Coimbatore,11.02296,77.022004,Cafe & Beverages,Budget,4.8,14,1,2.70805020110221,87.0,7.328076546774656,4.990432586778736,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
ChIJG-Hnq3RZqDsRU3I3yV2HPPc,Thirumathi Coffee Center,Peelamedu,Coimbatore,11.024757,77.006939,Cafe & Beverages,Budget,4.9,28,1,3.367295829986474,78.0,5.995882392575529,4.477336814478207,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0
ChIJa_7q-xlZqDsRmDYhNpvG40Q,Chai Kings - Peelamedu,Peelamedu,Coimbatore,11.022405,76.998162,Cafe & Beverages,Not disclosed,3.8,723,0,6.584791392385716,87.0,5.065516571082348,4.3694478524670215,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ChIJA3hKnFdXqDsRYDuLfQFHKOk,Kovai Karuppatti Coffee,Sivasakthi Nagar,Coimbatore,11.039204,77.014579,Cafe & Beverages,Budget,4.2,235,1,5.4638318050256105,108.5,7.634685854214812,3.6635616461296463,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0
ChIJs7XcXahZqDsR-iLnwXgW1cM,Masala Tea,Lal Bahadhur Colony,Coimbatore,11.028317,76.994928,Cafe & Beverages,Not disclosed,4.9,13,1,2.639057329615259,87.0,5.239100087518514,4.0943445622221,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJc3gZFtBXqDsRLYPyc9QNR9g,galwaycofferoaster,Peelamedu,Coimbatore,11.024987,77.012028,Cafe & Beverages,Not disclosed,4.9,12,1,2.5649493574615367,168.0,6.47712015089531,4.976733742420574,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
ChIJy7ItV6lZqDsRU1lDpJJNXoY,Velan Kaappi,Masakalipalayam,Coimbatore,11.022265,76.999868,Cafe & Beverages,Not disclosed,4.0,162,0,5.093750200806762,113.75,5.205040821009452,4.343805421853684,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ChIJKakc091ZqDsRFyT0k7K3M2g,House Of Secrets,Ramanujam Nagar,Coimbatore,11.024405,77.006658,Cafe & Beverages,Budget,4.1,51,0,3.9512437185814275,31.5,5.9485888085242005,4.499809670330265,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
ChIJuwxZxmVXqDsRQU6m9E4b1cs,Suvai Biriyani,Sakkarai Chetiyar Colony,Singanallur,11.007282,77.028054,Multi-cuisine / General,Budget,4.4,16,1,2.833213344056216,87.0,7.410797169595292,4.219507705176107,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ChIJETcL7OlZqDsRKEc-UOAaGCs,BiryaniDay RestoCafe,Pappanaickenpalayam,Coimbatore,11.01509,76.984576,Multi-cuisine / General,Not disclosed,4.1,552,0,6.315358001522335,168.0,3.404443455221971,4.174387269895637,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
ChIJ9ekzfUFZqDsRiwW7Ecpnl2s,Heavenly Knights,Race Course,Coimbatore,11.003165,76.982778,North Indian & Global,Not disclosed,4.6,290,1,5.673323267171493,70.0,2.5203312415425634,4.5217885770490405,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
ChIJ4WwkyjxXqDsRIM6gNYaMEbs,Ravuthar biriyani,Anna Nagar,Neelikonampalayam,11.009653,77.029656,Biryani & Non-veg,Budget,4.0,43,0,3.784189633918261,84.0,7.635933502538251,3.9889840465642745,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ChIJBXm6p0VZqDsRFgNZXPe96rA,Covai ANGANAN Biriyani House,Puliakulam,Coimbatore,11.01082,76.985499,Biryani & Non-veg,Not disclosed,4.5,4458,1,8.402679804627477,84.0,3.189367249017669,4.31748811353631,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
